Date,Property ID,Property,Ad Space ID,Ad Space Name,Placement ID,Placement Name,Delivery Method,Display Format,Requests,Filled Requests,Fill Rate,Impressions,Impression Rate,2-second Continuous Video Views,2-second Continuous Video View Rate,10-second Video Views,10-second Video View Rate,Clicks,CTR,Average CPM,Revenue
2019-08-15,"=""158926854793451""","=""ivi.ru""","=""1981448851959969""",Ivi_PreRoll_CIS,"=""1981453901959464""",Position3_CIS,standard,instream_video,14476,7146,0.49364465321912,5138,0.7190036383991,5138,1,4445,0.86512261580381,13,0.002530167380304,1.1967602744258,6.14895429
2019-08-15,"=""158926854793451""","=""ivi.ru""","=""1543119192459606""",pre-roll,"=""1982980468473474""",Ivi_PreRoll_CIS_mobile,standard,instream_video,27395,7345,0.26811461945611,3902,0.53124574540504,3902,1,2973,0.76191696565864,9,0.002306509482317,1.1974083828806,4.67228751
2019-08-15,"=""208370176393429""","=""lenta.ru""","=""165348097296579""",Lena_pre-roll,"=""165348140629908""",Pre-roll,standard,instream_video,251823,63127,0.25068004114001,28265,0.44774819015635,28265,1,13996,0.49517070581992,211,0.007465062798514,2.3946564935433,67.68496579
2019-08-15,"=""428247697648146""","=""debilizator.tv""","=""174282666620331""",First Desktop Web Ad Space,"=""174282866620311""",Debilizator.tv_31.05.18,standard,instream_video,5985,2189,0.36574770258981,1659,0.75788031064413,1659,1,930,0.56057866184448,9,0.005424954792043,6.0038161494876,9.960330992
2019-08-15,"=""676348746046261""","=""vokrug.tv""","=""183425215856701""",First Desktop Web Ad Space,"=""183425229190033""",First Desktop Web In-stream Video Placement,standard,instream_video,2520,829,0.32896825396825,693,0.83594692400483,693,1,406,0.58585858585859,8,0.011544011544012,2.1384971255411,1.481978508
2019-08-15,"=""789285774603144""","=""gazeta.ru""","=""1956898614526961""",Gazeta.ru_instream,"=""1956898687860287""",Gazeta_instream_new,standard,instream_video,44574,10186,0.22851886750123,3759,0.36903593167092,3759,1,1888,0.50226123969141,45,0.011971268954509,1.1704712769354,4.39980153
2019-08-15,"=""860498464121379""","=""rambler.ru""","=""847805922039838""",Rambler.ru_instream,"=""936889249798171""",Rambler.ru,standard,instream_video,56182,10102,0.17980847958421,5523,0.54672342110473,5523,1,2995,0.54227774760094,97,0.017562918703603,1.7555509161687,9.69590771
2019-08-15,"=""1824311337861930""","=""tnt-online.ru""","=""2334257023467438""",Tnt-online.ru_instream,"=""2334257326800741""",tnt-online.ru_instream,standard,instream_video,31167,10739,0.3445631597523,9000,0.83806685911165,9000,1,6724,0.74711111111111,46,0.005111111111111,4.5814054517778,41.232649066
2019-08-15,"=""2029886443925692""","=""rutube.ru""","=""1448859808542845""",Rutube,"=""1448860211876138""",Rutube.ru,standard,instream_video,1172650,401537,0.34241845392913,197512,0.49188991300926,197512,1,146649,0.74248146948034,748,0.003787111669164,2.9506470988092,582.78820978
2019-08-15,"=""2029886443925692""","=""rutube.ru""","=""2013158515446302""",Rutube_iOS_app,"=""2013159032112917""",Rutube iOS_app,standard,instream_video,5739,3627,0.63199163617355,3167,0.87317342156052,3167,1,2557,0.80738869592674,23,0.00726239343227,4.7426788683296,15.020063976
2019-08-14,"=""130940864343573""","=""showjet.ru""","=""784350111766188""",Showjet,"=""784350188432847""",Showjet,standard,instream_video,212924,26968,0.12665552027954,18700,0.69341441708692,18700,1,14202,0.75946524064171,5,0.000267379679144,3.8162428625668,71.36374153
2019-08-14,"=""151381672148111""","=""gamak.tv""","=""500564580322325""",Gamak.tv,"=""500564633655653""",Gamak.tv,standard,instream_video,4144,1660,0.40057915057915,1384,0.83373493975904,1384,1,753,0.54407514450867,5,0.003612716763006,5.4882337239884,7.595715474
