Dimension.AD_EXCHANGE_DFP_AD_UNIT,Dimension.AD_EXCHANGE_SITE_NAME,Dimension.AD_EXCHANGE_DATE,Dimension.AD_EXCHANGE_INVENTORY_SIZE,Column.AD_EXCHANGE_AD_REQUESTS,Column.AD_EXCHANGE_CLICKS,Column.AD_EXCHANGE_ESTIMATED_REVENUE,Column.AD_EXCHANGE_IMPRESSIONS,Column.AD_EXCHANGE_AD_ECPM,Column.AD_EXCHANGE_CTR
112081842 » Ad Exchange Video » SpotX-WMG-test,health.mail.ru,2021-09-07,Video/Overlay,146,0,33173,68,487837,0.0000
112081842 » Ad Exchange Video » SpotX-WMG-test,hi-tech.mail.ru,2021-09-07,Video/Overlay,58,0,10607,25,424290,0.0000
112081842 » Ad Exchange Video » SpotX-WMG-test,kino.mail.ru,2021-09-07,Video/Overlay,126,0,27026,51,529916,0.0000
112081842 » Ad Exchange Video » SpotX-WMG-test,lady.mail.ru,2021-09-07,Video/Overlay,968,0,119999,283,424024,0.0000
112081842 » Ad Exchange Video » SpotX-WMG-test,news.mail.ru,2021-09-07,Video/Overlay,2803,2,391296,930,420748,0.0017
112081842 » Ad Exchange Video » SpotX-WMG-test,pogoda.mail.ru,2021-09-07,Video/Overlay,40,0,8442,24,351768,0.0000
112081842 » Ad Exchange Video » SpotX-WMG-test,sportmail.ru,2021-09-07,Video/Overlay,652,0,158491,235,674430,0.0000
112081842 » Ad Exchange Video » SpotX-WMG-test,www.edimdoma.ru,2021-09-07,Video/Overlay,30,0,0,0,0,0.0000
112081842 » Ad Exchange Video » enfluenso_universal_vast,articlesnew.com,2021-09-07,Video/Overlay,18651,477,30567834,15557,1964893,0.0285
112081842 » Ad Exchange Video » enfluenso_universal_vast,articlewebnews.com,2021-09-07,Video/Overlay,10,0,0,0,0,0.0000
112081842 » Ad Exchange Video » enfluenso_universal_vast,clockks.com,2021-09-07,Video/Overlay,157,2,57750,55,1049997,0.0345
112081842 » Ad Exchange Video » enfluenso_universal_vast,engvideo.pro,2021-09-07,Video/Overlay,78163,994,49829304,51048,976126,0.0161
112081842 » Ad Exchange Video » enfluenso_universal_vast,hinditwostop.com,2021-09-07,Video/Overlay,130,3,104688,97,1079262,0.0259
112081842 » Ad Exchange Video » enfluenso_universal_vast,ling.online,2021-09-07,Video/Overlay,42694,659,27028416,25566,1057202,0.0192
112081842 » Ad Exchange Video » enfluenso_universal_vast,mahimeta.com,2021-09-07,Video/Overlay,4925,0,0,0,0,0.0000
112081842 » Ad Exchange Video » enfluenso_universal_vast,player.pinoyteleserye.su,2021-09-07,Video/Overlay,2476,49,714799,1624,440147,0.0275
112081842 » Ad Exchange Video » enfluenso_universal_vast,sonysports.site,2021-09-07,Video/Overlay,1541,1,512064,440,1163783,0.0009
112081842 » Ad Exchange Video » enfluenso_universal_vast,webnewsarticles.com,2021-09-07,Video/Overlay,49901,559,46549711,36140,1288038,0.0146
112081842 » Ad Exchange Video » enfluenso_universal_vast,www.engvideo.pro,2021-09-07,Video/Overlay,42,1,12366,24,515235,0.0385
112081842 » Ad Exchange Video » enfluenso_universal_vast,www.genyt.net,2021-09-07,Video/Overlay,2,0,0,0,0,0.0000
112081842 » Ad Exchange Video » enfluenso_universal_vast,www.ling.online,2021-09-07,Video/Overlay,4335,43,2383259,2517,946865,0.0127
112081842 » Ad Exchange Video » enfluenso_universal_vast,www.pinoyteleserye.su,2021-09-07,Video/Overlay,12672,232,5737066,7680,747014,0.0238
112081842 » Ad Exchange Video » enfluenso_universal_vast,www.sportnews.to,2021-09-07,Video/Overlay,2,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_briefly.co.za_1_short_320x100_postbid_q2ir0m7v2,briefly.co.za,2021-09-07,320x100,1121,0,32931,188,175167,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_briefly.co.za_2_short_300x250_postbid_ifymtuxhg,briefly.co.za,2021-09-07,300x250,1069,1,57267,112,511309,0.0042
112081842 » Amazon Post Bid Ad Unit » Amazon_briefly.co.za_3_short_320x50_postbid_ik0vbiujr,briefly.co.za,2021-09-07,320x50,1117,0,6835,24,284801,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_briefly.co.za_4_short_300x600_postbid_ks3xe2vlb,briefly.co.za,2021-09-07,300x600,50,0,16080,18,893337,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_briefly.co.za_5_short_728x90_postbid_u6z08agc3,briefly.co.za,2021-09-07,728x90,294,0,39230,83,472648,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_briefly.co.za_6_short_160x600_postbid_ws2lqhluf,briefly.co.za,2021-09-07,160x600,46,0,15292,20,764603,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_14_300x600_postbid_85og62inm,www.elnorte.com,2021-09-07,300x600,2741,9,1152722,1522,757373,0.0058
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-10073486972273447799.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-11232626421212630366.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-11531547293301005581.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-1191491083205518237.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-1213737953674046111.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-12202128851219174029.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-12816661483412368289.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-13351245124068879559.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-13462322913471219583.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-134877881416512960.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-138222501228002381.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-1396286134282095839.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-14533011081235327276.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-1484600169275137938.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-148477858346363622.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-1529162844299985763.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-15655986883112130156.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-15805851923501235257.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-15871886682802354801.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-16402827941916775640.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-1647928001754695681.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-1653266631749186016.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-1678140925888528744.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-16836528893213958276.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-16933937624000129411.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-1746548153648691691.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-18700498261913686237.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-19038749622324708738.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-19140538642085109175.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-1929519781461063977.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-19485861212753568257.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-1987232783774222302.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-20249721432730457319.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-2049916236180809830.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-20783878852093096359.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-21303416793294255016.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-2145080697410183704.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-21536703792522434072.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-2192311510996146047.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-22304437423527575537.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-22699816411143441113.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-22975456753629090641.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-23335251083200010302.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-2349443886661009702.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-23615709382032240080.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-2416997291070041468.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-245940631440777243.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-25459187652535657817.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-25482180942699596360.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-25608080262392897535.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-25887507092394822.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-25911114363539115883.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-25961532113125023987.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-2609777621000953122.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-26327126462827683423.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-26481688172602022343.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-26807089862612683293.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-27352286723528076403.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-27487924292148996466.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-28450415923384343635.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-28912964052558838368.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-28946016113680592320.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-29904276023325788086.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-30127513181233285823.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-30180796801805420232.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-31121191242989189864.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-3141370596947462206.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-31475850184115426061.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-31545993164088627581.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-3155381482803106621.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-3185016860979159140.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-3222848743459736848.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-32251284651954881056.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-322711373174483538.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-32362975283128316862.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-3292234381959827316.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-3320569855870020653.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-3321337456880415971.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-33418586081969785323.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-34062322031426732765.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-34070093572915979614.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-35031137154027807198.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-35174918663957807139.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-35212442323741280136.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-35783714581754741312.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-36939824132159608776.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-37224717813674978966.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-37924266392841338104.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-37991151071586833771.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-38620361071386896924.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-39503084791887926008.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-39523392892607461120.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-396006608886144190.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-39774334723755396851.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-39945693831767508650.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-40055573721364253096.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-40602932472858887039.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-40695143381506064977.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-40753085613849984539.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-4087335574175936019.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-4095530815318023848.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-41092653771312946186.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-41345135844249659766.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-4188518288710372628.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-4213168887137801698.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-4354296961444759429.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-444852672443265681.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-4522825891789568657.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-453008530744641004.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-5232405382229732531.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-52944651232834743.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-532157849610777955.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-5400018514201711302.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-541586264727779071.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
112081842 » Amazon Post Bid Ad Unit » Amazon_elnorte.com_7_300x250_postbid_hyvh9n2d2,d-579070988190037911.ampproject.net,2021-09-07,300x250,1,0,0,0,0,0.0000
